submission_date,state,tot_cases,conf_cases,tot_death
09/02/2022,FL,7041819,,80615
10/09/2021,NY,1371855,,21179
09/05/2021,FL,3369378,,52312
02/28/2022,NY,2630585,,26957
05/11/2022,FL,5994847,,74486
08/24/2021,TX,3472002,,54222
01/21/2022,FL,5324633,,66296
08/19/2022,FL,6961721,,79771
01/11/2021,TX,1969240,,34814
07/05/2020,TX,195239,,3903
09/17/2021,TX,3902306,,60357
05/30/2020,TX,62338,,1905
10/19/2021,NY,1402567,,21432
06/11/2021,NY,1154481,,19858
12/20/2021,TX,4423658,,73865
04/09/2021,TX,2812899,,49104
09/03/2022,FL,7044737,,80664
07/26/2022,FL,6765749,,78071
11/03/2021,NY,1446157,,21513
02/17/2022,FL,5775011,,71485
05/18/2022,TX,6795406,,86732
06/14/2022,FL,6321028,,75565
08/03/2021,FL,2687497,,40719
10/28/2020,TX,879994,,19101
12/02/2020,TX,1316194,,24635
10/09/2020,TX,785830,,17478
07/09/2021,NY,1159186,,19947
07/23/2020,NY,186865,,8807
06/13/2022,FL,6307629,,75511
04/12/2021,NY,1072149,,19055
08/13/2022,FL,6921719,,79342
08/23/2021,NY,1220826,,20177
03/24/2020,NY,10761,,39
07/23/2021,NY,1165058,,19966
04/18/2020,FL,24701,,904
09/07/2022,NY,3176374,,28895
04/10/2022,TX,6692405,,86241
11/30/2021,NY,1569506,,22221
05/09/2022,TX,6763864,,86634
04/30/2020,TX,28087,,994
02/13/2021,TX,2553127,,44095
10/27/2021,TX,4207272,,69485
07/08/2021,NY,1158865,,19944
05/17/2022,FL,6039976,,74597
08/31/2021,FL,3283442,,50400
01/18/2022,TX,5644397,,76123
05/10/2021,FL,2235627,,36242
03/22/2022,NY,2654563,,27188
01/24/2022,TX,5973164,,76904
09/29/2022,NY,3231783,,29111
11/22/2021,NY,1531063,,21994
03/03/2022,NY,2634300,,27009
02/21/2020,NY,0,,0
06/11/2020,FL,68690,,2991
05/25/2021,NY,1148105,,19722
09/08/2022,FL,7066264,,80909
03/12/2021,TX,2710849,,47584
01/03/2022,FL,4385894,,63365
03/03/2022,TX,6561554,,83997
09/22/2022,NY,3213741,,29042
07/22/2020,TX,351618,,7700
07/15/2022,TX,7267921,,87358
02/02/2021,NY,819616,,16406
07/29/2021,TX,3096756,,51984
07/05/2021,FL,2352526,,38218
09/12/2020,TX,657589,,15766
07/23/2022,TX,7364111,,87544
11/12/2020,TX,1075654,,21149
09/30/2020,FL,694451,,16313
10/15/2020,FL,733130,,17084
12/24/2021,NY,1780756,,23271
01/15/2021,NY,695193,,14457
07/25/2020,TX,375846,,8497
10/07/2022,NY,3251407,,29207
07/19/2020,TX,325030,,6919
05/20/2021,TX,2928384,,50618
04/22/2022,TX,6721352,,86468
07/01/2020,FL,165931,,3849
04/05/2021,NY,1046102,,18903
10/02/2022,FL,7122065,,81818
07/14/2021,FL,2403772,,38553
12/28/2020,NY,521765,,12263
04/25/2021,TX,2864345,,49759
05/31/2021,FL,2287021,,37158
01/28/2021,TX,2310952,,40379
06/23/2020,FL,106875,,3432
02/27/2022,NY,2629803,,26943
11/28/2021,NY,1560342,,22150
12/29/2021,FL,4120591,,63095
07/13/2021,TX,3011214,,51519
03/22/2022,TX,6626632,,85568
02/10/2021,NY,854170,,17084
09/05/2022,TX,7750099,,88676
04/04/2020,FL,11289,,308
04/05/2022,FL,5859368,,73889
09/07/2020,FL,636176,,14760
03/01/2020,NY,0,,0
12/23/2021,TX,4457359,,74092
07/26/2020,FL,424647,,7820
02/24/2021,NY,903336,,17846
09/26/2022,FL,7114086,,81641
03/07/2021,TX,2686818,,47135
06/24/2020,NY,176318,,8636
11/03/2020,TX,988450,,19861
05/19/2020,FL,45896,,2215
01/09/2021,TX,1938551,,34181
03/27/2022,FL,5845149,,73699
07/22/2021,FL,2486277,,39047
11/07/2021,NY,1461262,,21624
06/07/2022,FL,6247432,,75246
05/16/2021,TX,2919889,,50487
12/08/2020,TX,1404646,,25850
07/21/2021,TX,3039980,,51709
06/12/2022,TX,6938079,,86913
04/07/2021,NY,1052698,,18944
03/16/2022,TX,6608537,,85211
04/10/2022,NY,2697239,,27297
12/15/2021,TX,4385832,,73568
04/17/2021,TX,2839660,,49435
02/23/2022,FL,5797694,,72134
01/03/2021,TX,1793341,,32125
05/19/2021,FL,2262811,,36679
08/06/2022,NY,3105455,,28579
07/01/2022,TX,7108183,,87147
03/14/2022,TX,6602737,,85049
01/19/2021,FL,1569193,,26694
10/08/2020,TX,781794,,17413
03/04/2020,FL,7,,0
05/04/2022,FL,5953091,,74343
08/19/2022,NY,3136947,,28714
02/07/2022,NY,2586976,,26341
06/05/2022,NY,2947235,,28021
08/17/2021,NY,1204930,,20096
06/03/2022,FL,6208312,,75091
11/28/2020,FL,972574,,19647
06/05/2021,FL,2296143,,37367
05/04/2021,NY,1125497,,19480
02/11/2020,NY,0,,0
03/15/2022,TX,6605761,,85123
06/29/2020,TX,153011,,3170
12/05/2020,FL,1036806,,20293
06/16/2022,FL,6345785,,75668
07/12/2020,TX,258658,,5219
03/09/2021,FL,1919028,,32860
11/04/2021,FL,3679410,,61548
02/06/2021,TX,2476783,,42676
06/23/2021,TX,2978259,,51365
10/30/2020,NY,242921,,9259
05/15/2022,NY,2858169,,27704
03/14/2020,FL,95,,5
05/30/2022,FL,6159997,,74942
03/15/2020,TX,56,,1
05/26/2022,NY,2916161,,27879
06/10/2021,NY,1154216,,19852
03/24/2022,FL,5841777,,73626
01/30/2020,NY,0,,0
08/02/2022,FL,6834371,,78560
02/05/2022,FL,5660208,,69578
03/03/2021,FL,1891409,,32429
01/15/2022,FL,5111028,,65009
01/18/2021,TX,2125552,,37203
04/05/2021,FL,2052083,,34382
07/22/2021,TX,3048575,,51749
03/23/2020,TX,287,,14
09/13/2021,NY,1283649,,20555
01/23/2020,TX,0,,0
10/26/2021,TX,4202317,,69267
01/03/2022,TX,4745139,,74736
02/01/2021,FL,1703548,,28896
08/22/2020,TX,573139,,13830
12/12/2021,NY,1659741,,22715
09/05/2022,FL,7051357,,80766
06/28/2021,NY,1157238,,19927
01/10/2021,TX,1954406,,34485
04/03/2022,FL,5855700,,73861
04/15/2021,TX,2833504,,49357
09/12/2022,NY,3187187,,28930
06/17/2021,TX,2972237,,51263
01/21/2022,NY,2467305,,25179
02/06/2020,FL,0,,0
07/10/2022,NY,3027707,,28287
07/24/2022,TX,7376439,,87556
02/13/2022,NY,2606226,,26592
12/11/2021,NY,1652457,,22666
09/22/2020,NY,210420,,9016
09/16/2022,NY,3197491,,28990
05/27/2022,NY,2920452,,27899
08/03/2022,NY,3096362,,28559
02/18/2022,NY,2616907,,26749
05/07/2020,TX,35390,,1235
03/25/2022,NY,2660728,,27199
07/13/2020,TX,264313,,5457
02/27/2021,FL,1871964,,32096
11/02/2020,FL,800538,,17943
09/24/2022,TX,7852498,,89093
05/14/2022,TX,6783425,,86708
07/19/2021,TX,3030342,,51652
06/28/2022,FL,6469606,,76323
10/22/2021,FL,3657025,,60921
09/02/2021,TX,3634358,,56296
05/09/2020,NY,149833,,6766
09/21/2020,FL,673074,,15775
02/28/2021,NY,918946,,18003
11/02/2021,FL,3675750,,61471
01/07/2022,NY,2143150,,24034
04/30/2020,NY,136894,,5345
09/29/2022,FL,7118446,,81725
02/17/2020,NY,0,,0
03/18/2020,FL,323,,10
03/11/2020,TX,18,,0
04/14/2022,TX,6702423,,86327
08/12/2022,FL,6916576,,79285
05/17/2020,TX,47784,,1559
06/25/2021,TX,2982177,,51395
02/21/2022,TX,6517258,,82435
05/28/2022,NY,2920452,,27899
10/09/2021,FL,3625498,,59850
12/11/2020,FL,1094772,,20859
09/16/2020,NY,207741,,9006
10/08/2021,FL,3622620,,59735
04/01/2020,FL,7580,,210
07/18/2021,FL,2436927,,38768
03/14/2020,TX,22,,0
02/17/2022,NY,2614226,,26721
02/22/2020,NY,0,,0
05/14/2022,FL,6016777,,74536
06/17/2022,NY,2973990,,28126
02/10/2021,FL,1770249,,30276
02/19/2021,TX,2577131,,45153
11/23/2020,NY,305573,,9704
07/28/2022,TX,7419539,,87636
07/22/2021,NY,1164284,,19964
01/20/2022,TX,5746859,,76443
04/30/2020,FL,33523,,1458
09/27/2020,TX,735132,,16754
06/18/2020,NY,174500,,8568
05/04/2022,NY,2797080,,27525
03/21/2022,NY,2653706,,27183
09/06/2022,TX,7774998,,88729
05/16/2022,FL,6030616,,74571
05/10/2020,NY,150978,,6867
01/28/2020,NY,0,,0
10/12/2022,TX,7893859,,89375
09/13/2022,FL,7082683,,81144
07/21/2020,FL,372682,,6745
07/30/2021,TX,3112803,,52041
09/11/2022,FL,7075316,,81053
09/06/2021,TX,3690755,,57110
05/28/2020,FL,52874,,2542
02/11/2020,TX,0,,0
04/02/2020,NY,40572,,395
01/21/2022,TX,5813105,,76612
03/04/2022,TX,6565395,,84224
02/18/2022,FL,5780431,,71610
08/15/2021,FL,2944572,,44144
06/19/2020,NY,174886,,8580
10/09/2020,NY,222376,,9095
07/13/2020,FL,286636,,5238
10/06/2020,NY,219456,,9077
11/27/2020,FL,965368,,19543
05/02/2022,TX,6743900,,86567
04/12/2021,FL,2096146,,34732
02/23/2021,TX,2606275,,45776
05/04/2021,TX,2893714,,50093
08/11/2021,FL,2862136,,42837
09/08/2020,TX,641791,,15461
07/09/2022,NY,3025198,,28287
07/06/2020,TX,200557,,4053
02/13/2021,NY,867467,,17286
08/27/2021,FL,3214095,,48808
07/08/2020,TX,220564,,4422
11/17/2021,TX,4277364,,71844
05/29/2021,TX,2943316,,50883
04/06/2020,FL,13214,,394
03/31/2021,FL,2025960,,34118
11/05/2021,TX,4240146,,70573
11/18/2021,NY,1509904,,21894
01/26/2020,NY,0,,0
09/28/2020,TX,739222,,16797
05/11/2020,FL,40184,,1921
03/14/2022,NY,2645385,,27132
09/03/2020,FL,626599,,14362
12/28/2021,NY,1833465,,23446
04/08/2022,TX,6688566,,86181
02/09/2021,TX,2504556,,43306
11/20/2020,FL,913561,,19014
